lon_deg,lat_deg,z_horizon_elev_m,basement_depth_m
140.146460,-28.088184,-2890.4,2890.4
140.140764,-28.083306,-2826.9,2826.9
140.152613,-28.093104,-2964.0,2964.0
140.143994,-28.095016,-2843.3,2843.3
140.141700,-28.101500,-2786.6,2786.6
140.135982,-28.097229,-2748.7,2748.7
140.124078,-28.096552,-2720.0,2720.0
140.126659,-28.105569,-2796.4,2796.4
140.136765,-28.090193,-2763.3,2763.3
140.129281,-28.081076,-2732.8,2732.8
140.110768,-28.085466,-2783.6,2783.6
140.110018,-28.097193,-2828.8,2828.8
140.118604,-28.075089,-2778.8,2778.8
140.126594,-28.071855,-2791.7,2791.7
140.110279,-28.075711,-2821.4,2821.4
140.113401,-28.069249,-2820.7,2820.7
140.103121,-28.077842,-2865.3,2865.3
140.105498,-28.070947,-2869.0,2869.0
140.099897,-28.083299,-2903.9,2903.9
140.094758,-28.078985,-2974.7,2974.7
140.098579,-28.089098,-2962.6,2962.6
140.092271,-28.085103,-3061.4,3061.4
140.103193,-28.093523,-2917.0,2917.0
140.095514,-28.095772,-3053.3,3053.3
140.101137,-28.100113,-2994.3,2994.3
140.106618,-28.104702,-2914.4,2914.4
140.098555,-28.107042,-3081.4,3081.4
140.114416,-28.102883,-2802.6,2802.6
140.111768,-28.109357,-2879.7,2879.7
140.090598,-28.109330,-3239.7,3239.7
140.088312,-28.116288,-3295.8,3295.8
140.093010,-28.102486,-3155.3,3155.3
140.084958,-28.104701,-3288.7,3288.7
140.087354,-28.098001,-3205.9,3205.9
140.089877,-28.091435,-3138.3,3138.3
140.079228,-28.100096,-3317.0,3317.0
140.081592,-28.093537,-3259.0,3259.0
140.076927,-28.106818,-3442.9,3442.9
140.082655,-28.111550,-3407.0,3407.0
140.071134,-28.102066,-3339.9,3339.9
140.068921,-28.108894,-3415.0,3415.0
140.074669,-28.113732,-3488.7,3488.7
140.066635,-28.115902,-3480.9,3480.9
140.080427,-28.118570,-3426.3,3426.3
140.072376,-28.120847,-3499.2,3499.2
140.064229,-28.123128,-3485.0,3485.0
140.061751,-28.130134,-3442.5,3442.5
140.055956,-28.125829,-3421.1,3421.1
140.060946,-28.110955,-3375.3,3375.3
140.084012,-28.087080,-3215.1,3215.1
140.086534,-28.080690,-3146.8,3146.8
140.089212,-28.074277,-3034.6,3034.6
140.097495,-28.072648,-2930.6,2930.6
140.083598,-28.069445,-3051.7,3051.7
140.092025,-28.067743,-2974.7,2974.7
140.086495,-28.062801,-3016.4,3016.4
140.094935,-28.061097,-2964.1,2964.1
140.097929,-28.054364,-2962.2,2962.2
140.103179,-28.059291,-2903.6,2903.6
140.100272,-28.066011,-2911.2,2911.2
140.106138,-28.052474,-2919.9,2919.9
140.111234,-28.057371,-2864.7,2864.7
140.100997,-28.047468,-2952.2,2952.2
140.109077,-28.045567,-3002.2,3002.2
140.095693,-28.042448,-2964.5,2964.5
140.104274,-28.040137,-3026.4,3026.4
140.098990,-28.035876,-3008.8,3008.8
140.095281,-28.029503,-3014.2,3014.2
140.086962,-28.031811,-2971.5,2971.5
140.108848,-28.029981,-3123.7,3123.7
140.099225,-28.017653,-3048.8,3048.8
140.111727,-28.039024,-3096.2,3096.2
140.119324,-28.035708,-3133.8,3133.8
140.116883,-28.043446,-3087.8,3087.8
140.125737,-28.025639,-3074.2,3074.2
140.115779,-28.015606,-3123.1,3123.1
140.127641,-28.034559,-3058.6,3058.6
140.124763,-28.041249,-3107.2,3107.2
140.135479,-28.031001,-2927.0,2927.0
140.132662,-28.039014,-3039.2,3039.2
140.142501,-28.019697,-2877.2,2877.2
140.130060,-28.012515,-3020.9,3020.9
140.143515,-28.029996,-2866.6,2866.6
140.140476,-28.036864,-2917.9,2917.9
140.150765,-28.027328,-2847.1,2847.1
140.148177,-28.034938,-2864.8,2864.8
140.154967,-28.020035,-2850.8,2850.8
140.159298,-28.025977,-2840.3,2840.3
140.153450,-28.013072,-2880.0,2880.0
140.148175,-28.007864,-2901.2,2901.2
140.162832,-28.019690,-2873.9,2873.9
140.150287,-27.999792,-2918.5,2918.5
140.142259,-28.001688,-2924.5,2924.5
140.139475,-28.009179,-2932.2,2932.2
140.108197,-28.006824,-3104.6,3104.6
140.099068,-28.007741,-3057.9,3057.9
140.102262,-28.000844,-3071.8,3071.8
140.091642,-28.010335,-2984.1,2984.1
140.094150,-28.003045,-3028.2,3028.2
140.088245,-28.016610,-2965.7,2965.7
140.083231,-28.011904,-2855.3,2855.3
140.086908,-28.024366,-2993.7,2993.7
140.080401,-28.018792,-2964.5,2964.5
140.081209,-28.030386,-2961.6,2961.6
140.077253,-28.025647,-2974.3,2974.3
140.068955,-28.027401,-2855.1,2855.1
140.072002,-28.020559,-2945.6,2945.6
140.063751,-28.022355,-2769.4,2769.4
140.066898,-28.015559,-2851.4,2851.4
140.052355,-28.031015,-2594.0,2594.0
140.058754,-28.017393,-2663.9,2663.9
140.070092,-28.008818,-2704.5,2704.5
140.065350,-28.004015,-2574.3,2574.3
140.075073,-28.013738,-2848.2,2848.2
140.078150,-28.006965,-2706.7,2706.7
140.086207,-28.005112,-2893.4,2893.4
140.081270,-28.000266,-2801.7,2801.7
140.073339,-28.002141,-2603.4,2603.4
140.089095,-27.998303,-2976.5,2976.5
140.084418,-27.993710,-2919.4,2919.4
140.091871,-27.991799,-3005.4,3005.4
140.076652,-27.995545,-2728.9,2728.9
140.080077,-27.989052,-2870.5,2870.5
140.072200,-27.990836,-2671.0,2671.0
140.083769,-27.982609,-2933.5,2933.5
140.087686,-27.987452,-2969.2,2969.2
140.094171,-27.986302,-3009.9,3009.9
140.096877,-27.996038,-3042.3,3042.3
140.167329,-28.024056,-2901.8,2901.8
140.171723,-28.029778,-3023.6,3023.6
140.163927,-28.031381,-2953.9,2953.9
140.155979,-28.033071,-2876.4,2876.4
140.160799,-28.038430,-3018.0,3018.0
140.152982,-28.040167,-2913.3,2913.3
140.145272,-28.042033,-2948.6,2948.6
140.157766,-28.045340,-3045.9,3045.9
140.150048,-28.047084,-3019.9,3019.9
140.142409,-28.049016,-3049.4,3049.4
140.139687,-28.055956,-3047.4,3047.4
140.137570,-28.044047,-3050.6,3050.6
140.134728,-28.051091,-3077.2,3077.2
140.129802,-28.046182,-3105.3,3105.3
140.121981,-28.048347,-3078.2,3078.2
140.126974,-28.053224,-3052.9,3052.9
140.119148,-28.055338,-2930.2,2930.2
140.131973,-28.058110,-3010.8,3010.8
140.124166,-28.060235,-2896.2,2896.2
140.129273,-28.065189,-2875.6,2875.6
140.134543,-28.070722,-2855.4,2855.4
140.121377,-28.067301,-2803.7,2803.7
140.116288,-28.062286,-2821.8,2821.8
140.108335,-28.064206,-2852.5,2852.5
140.114119,-28.050466,-2965.8,2965.8
140.021661,-28.390205,-2485.8,2485.8
140.028527,-28.393988,-2541.7,2541.7
140.027149,-28.401674,-2559.8,2559.8
140.035428,-28.397756,-2569.1,2569.1
140.034067,-28.405459,-2577.7,2577.7
140.025773,-28.409253,-2425.2,2425.2
140.041075,-28.409256,-2559.1,2559.1
140.032705,-28.413059,-2458.1,2458.1
140.039772,-28.416917,-2535.4,2535.4
140.024364,-28.416747,-2355.9,2355.9
140.031336,-28.420595,-2426.6,2426.6
140.022901,-28.424231,-2409.7,2409.7
140.038444,-28.424490,-2584.1,2584.1
140.047736,-28.421047,-2617.7,2617.7
140.029950,-28.428106,-2538.9,2538.9
140.037036,-28.431896,-2615.1,2615.1
140.021436,-28.431817,-2514.1,2514.1
140.028579,-28.435685,-2552.3,2552.3
140.020025,-28.439578,-2451.7,2451.7
140.035752,-28.439407,-2486.5,2486.5
140.044571,-28.435377,-2564.0,2564.0
140.027210,-28.443433,-2394.8,2394.8
140.034389,-28.447215,-2340.1,2340.1
140.011362,-28.443541,-2401.7,2401.7
140.044951,-28.428565,-2601.8,2601.8
140.012753,-28.435518,-2462.3,2462.3
140.016019,-28.420259,-2385.2,2385.2
140.018927,-28.405418,-2378.3,2378.3
140.053245,-28.354375,-2517.7,2517.7
140.056883,-28.300392,-2270.8,2270.8
140.064209,-28.297287,-2390.8,2390.8
140.057712,-28.293176,-2280.4,2280.4
140.058320,-28.285880,-2357.6,2357.6
140.065862,-28.282906,-2434.5,2434.5
140.124773,-27.945953,-3222.1,3222.1
140.045562,-27.962154,-2378.7,2378.7
140.036343,-27.941270,-2060.9,2060.9
140.021431,-27.943951,-2187.3,2187.3
140.137545,-27.787152,-3033.4,3033.4
140.164636,-27.784059,-3222.5,3222.5
140.152452,-27.780000,-3124.9,3124.9
140.179410,-27.792780,-3304.6,3304.6
140.180119,-27.776682,-3363.7,3363.7
140.193763,-27.801930,-3403.4,3403.4
140.191456,-27.817750,-3280.6,3280.6
140.195805,-27.785526,-3425.1,3425.1
140.210289,-27.795200,-3538.7,3538.7
140.207366,-27.811548,-3538.2,3538.2
140.214517,-27.777937,-3482.9,3482.9
140.226076,-27.789579,-3549.1,3549.1
140.196641,-27.768413,-3424.6,3424.6
140.211039,-27.764979,-3378.1,3378.1
140.182635,-27.765069,-3360.5,3360.5
140.189138,-27.759975,-3332.2,3332.2
140.174228,-27.767923,-3294.5,3294.5
140.174207,-27.760599,-3277.7,3277.7
140.167403,-27.772769,-3237.3,3237.3
140.166775,-27.764422,-3207.0,3207.0
140.159197,-27.775340,-3164.7,3164.7
140.159368,-27.768130,-3108.9,3108.9
140.151986,-27.771757,-3055.5,3055.5
140.144617,-27.775346,-3015.0,3015.0
140.144356,-27.767732,-2914.1,2914.1
140.144346,-27.782485,-3059.2,3059.2
140.137203,-27.778941,-2964.5,2964.5
140.129671,-27.782577,-2942.1,2942.1
140.129537,-27.774993,-2811.4,2811.4
140.129187,-27.789743,-2993.4,2993.4
140.121942,-27.778693,-2810.6,2810.6
140.121675,-27.771189,-2617.5,2617.5
140.129199,-27.767489,-2659.9,2659.9
140.113589,-27.767500,-2645.8,2645.8
140.105805,-27.771312,-2793.2,2793.2
140.121217,-27.763750,-2524.7,2524.7
140.113026,-27.760092,-2985.0,2985.0
140.128701,-27.760048,-2468.2,2468.2
140.136608,-27.763829,-2709.1,2709.1
140.120613,-27.756353,-2999.9,2999.9
140.128058,-27.752647,-2776.9,2776.9
140.112373,-27.752681,-3010.2,3010.2
140.119868,-27.748976,-3088.2,3088.2
140.104635,-27.756467,-2943.8,2943.8
140.105254,-27.763886,-2909.3,2909.3
140.127242,-27.745266,-3150.1,3150.1
140.126187,-27.737866,-3114.3,3114.3
140.135445,-27.748932,-2507.9,2507.9
140.136091,-27.756363,-2479.3,2479.3
140.134663,-27.741508,-2797.4,2797.4
140.142831,-27.745180,-2471.8,2471.8
140.143443,-27.752664,-2600.3,2600.3
140.142131,-27.737702,-2562.0,2562.0
140.150220,-27.741374,-2392.1,2392.1
140.133802,-27.734077,-2999.5,2999.5
140.141364,-27.730210,-2741.4,2741.4
140.132919,-27.726606,-3198.9,3198.9
140.140533,-27.722681,-3200.1,3200.1
140.148885,-27.726285,-2640.8,2640.8
140.139604,-27.715099,-3131.8,3131.8
140.148112,-27.718711,-2886.8,2886.8
140.147305,-27.711117,-3176.7,3176.7
140.156366,-27.722301,-2677.4,2677.4
140.157016,-27.729902,-2631.8,2631.8
140.155651,-27.714684,-2663.8,2663.8
140.163795,-27.718250,-2698.5,2698.5
140.154877,-27.707030,-2980.5,2980.5
140.163105,-27.710585,-2681.0,2681.0
140.146475,-27.703481,-3086.8,3086.8
140.154045,-27.699305,-3076.0,3076.0
140.162329,-27.702884,-2867.2,2867.2
140.145657,-27.695654,-3087.4,3087.4
140.161429,-27.695139,-3049.3,3049.3
140.169667,-27.698681,-2798.8,2798.8
140.170468,-27.706418,-2686.6,2686.6
140.168701,-27.690905,-3015.8,3015.8
140.176938,-27.694398,-2680.5,2680.5
140.175987,-27.686561,-2970.2,2970.2
140.184973,-27.697846,-2681.8,2681.8
140.192146,-27.693427,-2651.7,2651.7
140.177750,-27.702174,-2688.0,2688.0
140.185681,-27.705629,-2617.3,2617.3
140.178450,-27.709918,-2667.4,2667.4
140.171157,-27.714123,-2699.3,2699.3
140.186307,-27.713399,-2383.7,2383.7
140.179059,-27.717650,-2527.6,2527.6
140.193508,-27.709057,-2244.4,2244.4
140.192860,-27.701251,-2437.6,2437.6
140.194099,-27.716871,-2197.3,2197.3
140.186864,-27.721178,-2164.6,2164.6
140.201302,-27.712470,-2286.2,2286.2
140.201892,-27.720343,-2303.0,2303.0
140.200671,-27.704623,-2219.2,2219.2
140.208480,-27.707972,-2294.3,2294.3
140.207805,-27.700093,-2209.9,2209.9
140.216360,-27.711302,-2517.3,2517.3
140.223566,-27.706627,-2493.0,2493.0
140.209134,-27.715873,-2475.2,2475.2
140.217084,-27.719263,-2872.1,2872.1
140.209765,-27.723812,-2601.9,2601.9
140.202439,-27.728258,-2416.2,2416.2
140.217798,-27.727268,-3010.7,3010.7
140.225232,-27.722627,-3114.0,3114.0
140.210356,-27.731800,-2791.6,2791.6
140.218474,-27.735320,-3090.4,3090.4
140.202929,-27.736229,-2769.4,2769.4
140.195117,-27.732604,-2461.5,2461.5
140.210878,-27.739843,-3041.0,3041.0
140.203347,-27.744257,-3028.7,3028.7
140.219063,-27.743420,-3165.9,3165.9
140.226890,-27.738787,-3209.2,3209.2
140.211284,-27.747935,-3155.8,3155.8
140.219502,-27.751571,-3238.6,3238.6
140.203654,-27.752294,-3200.4,3200.4
140.195935,-27.748595,-3100.2,3100.2
140.211468,-27.756091,-3262.7,3262.7
140.203791,-27.759776,-3325.0,3325.0
140.219749,-27.759811,-3308.7,3308.7
140.228095,-27.755071,-3309.3,3309.3
140.220249,-27.767621,-3403.6,3403.6
140.196280,-27.756975,-3290.0,3290.0
140.188669,-27.752645,-3200.0,3200.0
140.181544,-27.756664,-3267.8,3267.8
140.188235,-27.744747,-2932.4,2932.4
140.180980,-27.748810,-3072.4,3072.4
140.195550,-27.740556,-2739.2,2739.2
140.187812,-27.736844,-2510.1,2510.1
140.187362,-27.728988,-2314.3,2314.3
140.194635,-27.724714,-2232.5,2232.5
140.180077,-27.733163,-2356.8,2356.8
140.180523,-27.740972,-2741.6,2741.6
140.179597,-27.725392,-2334.7,2334.7
140.172295,-27.729515,-2250.7,2250.7
140.171761,-27.721815,-2625.4,2625.4
140.172778,-27.737239,-2503.8,2503.8
140.164961,-27.733550,-2283.6,2283.6
140.173237,-27.744994,-2889.4,2889.4
140.165461,-27.741220,-2548.1,2548.1
140.173711,-27.752780,-3167.0,3167.0
140.165932,-27.748918,-2980.2,2980.2
140.166382,-27.756650,-3184.2,3184.2
140.158608,-27.752747,-2987.8,2987.8
140.158128,-27.745111,-2573.2,2573.2
140.159032,-27.760418,-3082.5,3082.5
140.151282,-27.756492,-2891.1,2891.1
140.151693,-27.764102,-2969.5,2969.5
140.143955,-27.760175,-2761.0,2761.0
140.136989,-27.771351,-2867.2,2867.2
140.150786,-27.748922,-2696.3,2696.3
140.157600,-27.737501,-2371.6,2371.6
140.149586,-27.733835,-2598.5,2598.5
140.164411,-27.725898,-2625.8,2625.8
140.228349,-27.763305,-3355.1,3355.1
140.227704,-27.771901,-3467.5,3467.5
140.228453,-27.779870,-3541.5,3541.5
140.237408,-27.775591,-3513.0,3513.0
140.236565,-27.784183,-3546.2,3546.2
140.242495,-27.795577,-3534.0,3534.0
140.224060,-27.804562,-3529.9,3529.9
140.237567,-27.814599,-3513.7,3513.7
140.220365,-27.820910,-3511.0,3511.0
140.203970,-27.828973,-3404.0,3404.0
140.231689,-27.831921,-3496.5,3496.5
140.217290,-27.834033,-3471.2,3471.2
140.249685,-27.826254,-3537.8,3537.8
140.243240,-27.843036,-3486.6,3486.6
140.230257,-27.844627,-3434.7,3434.7
140.260678,-27.837990,-3543.8,3543.8
140.254709,-27.853253,-3435.9,3435.9
140.277893,-27.834348,-3569.6,3569.6
140.270736,-27.849845,-3483.0,3483.0
140.287041,-27.847106,-3512.2,3512.2
140.303344,-27.845140,-3565.6,3565.6
140.280134,-27.862203,-3426.4,3426.4
140.264247,-27.864934,-3382.2,3382.2
140.273642,-27.877413,-3425.6,3425.6
140.248474,-27.867542,-3332.7,3332.7
140.240849,-27.856786,-3390.0,3390.0
140.257709,-27.880051,-3296.4,3296.4
140.241118,-27.882432,-3216.2,3216.2
140.289372,-27.874910,-3453.9,3453.9
140.231892,-27.857961,-3367.3,3367.3
140.234704,-27.851067,-3397.6,3397.6
140.224714,-27.860703,-3297.7,3297.7
140.227154,-27.853176,-3385.9,3385.9
140.219746,-27.856523,-3307.6,3307.6
140.212582,-27.852698,-3299.9,3299.9
140.221390,-27.848439,-3404.5,3404.5
140.207436,-27.846090,-3347.1,3347.1
140.215200,-27.843384,-3411.6,3411.6
140.201377,-27.841510,-3364.2,3364.2
140.209090,-27.838778,-3424.3,3424.3
140.193609,-27.844211,-3279.5,3279.5
140.195105,-27.836958,-3312.4,3312.4
140.185382,-27.848850,-3209.6,3209.6
140.187190,-27.839650,-3194.4,3194.4
140.178992,-27.842463,-3133.4,3133.4
140.189133,-27.830523,-3234.7,3234.7
140.223193,-27.840445,-3441.8,3441.8
140.237331,-27.766820,-3431.9,3431.9
140.227586,-27.746913,-3248.0,3248.0
140.235718,-27.742175,-3276.2,3276.2
140.234665,-27.734033,-3253.1,3253.1
140.226076,-27.730686,-3194.0,3194.0
140.233645,-27.725936,-3171.0,3171.0
140.232638,-27.717876,-2966.1,2966.1
140.241171,-27.721072,-3090.5,3090.5
140.224388,-27.714609,-2797.4,2797.4
140.239991,-27.713023,-2930.6,2930.6
140.242347,-27.729144,-3224.7,3224.7
140.346074,-27.883512,-3671.4,3671.4
140.355453,-27.896347,-3655.4,3655.4
140.362674,-27.882154,-3668.3,3668.3
140.359562,-27.857329,-3669.9,3669.9
140.320349,-27.739918,-3467.4,3467.4
140.301769,-27.733148,-3415.2,3415.2
140.333711,-27.724532,-3465.5,3465.5
140.316860,-27.721517,-3396.3,3396.3
140.347711,-27.714544,-3487.5,3487.5
140.330925,-27.709463,-3422.3,3422.3
140.361097,-27.701948,-3496.4,3496.4
140.376725,-27.705747,-3533.1,3533.1
140.344924,-27.697634,-3419.8,3419.8
140.359295,-27.686624,-3429.3,3429.3
140.331625,-27.696880,-3342.9,3342.9
140.323769,-27.701883,-3349.4,3349.4
140.337818,-27.689723,-3313.1,3313.1
140.329727,-27.688145,-3209.8,3209.8
140.346286,-27.683731,-3332.8,3332.8
140.336756,-27.681980,-3238.6,3238.6
140.355901,-27.670282,-3253.7,3253.7
140.372904,-27.675364,-3388.7,3388.7
140.343400,-27.675768,-3196.4,3196.4
140.342951,-27.668436,-3074.9,3074.9
140.335347,-27.674155,-3104.7,3104.7
140.348483,-27.662751,-3094.6,3094.6
140.340812,-27.660887,-2969.5,2969.5
140.355332,-27.658324,-3096.7,3096.7
140.347532,-27.655564,-2983.6,2983.6
140.363146,-27.659125,-3179.7,3179.7
140.362513,-27.651867,-3115.6,3115.6
140.371927,-27.661688,-3268.6,3268.6
140.370145,-27.653324,-3171.2,3171.2
140.386654,-27.664020,-3322.3,3322.3
140.388853,-27.678934,-3399.9,3399.9
140.382889,-27.647903,-3130.5,3130.5
140.400723,-27.652642,-3200.4,3200.4
140.370275,-27.645996,-3065.3,3065.3
140.375891,-27.640196,-3012.0,3012.0
140.368515,-27.638457,-2990.9,2990.9
140.382628,-27.635750,-2946.0,2946.0
140.375132,-27.632954,-2949.9,2949.9
140.390095,-27.637017,-2958.3,2958.3
140.389786,-27.629302,-2818.4,2818.4
140.397584,-27.640825,-3030.5,3030.5
140.397633,-27.631530,-2878.1,2878.1
140.407925,-27.642341,-3080.6,3080.6
140.406290,-27.633863,-2987.3,2987.3
140.413396,-27.648073,-3154.6,3154.6
140.414346,-27.642342,-3122.7,3122.7
140.413965,-27.658011,-3293.1,3293.1
140.422654,-27.650888,-3261.4,3261.4
140.402584,-27.667614,-3362.7,3362.7
140.420080,-27.669946,-3459.2,3459.2
140.405211,-27.682210,-3479.9,3479.9
140.390881,-27.693926,-3476.5,3476.5
140.406955,-27.697153,-3592.9,3592.9
140.374933,-27.690452,-3469.9,3469.9
140.433247,-27.662748,-3454.8,3454.8
140.424376,-27.659023,-3352.6,3352.6
140.440847,-27.656048,-3511.7,3511.7
140.432001,-27.653565,-3375.9,3375.9
140.439522,-27.648403,-3427.4,3427.4
140.431453,-27.644338,-3307.8,3307.8
140.420822,-27.642446,-3188.1,3188.1
140.445904,-27.638221,-3317.6,3317.6
140.427940,-27.632641,-3118.5,3118.5
140.447437,-27.649884,-3520.4,3520.4
140.453660,-27.646114,-3520.2,3520.2
140.454725,-27.652497,-3619.2,3619.2
140.459022,-27.641043,-3474.0,3474.0
140.461083,-27.648996,-3628.3,3628.3
140.458267,-27.633634,-3303.1,3303.1
140.466700,-27.635801,-3414.3,3414.3
140.454577,-27.625220,-3125.7,3125.7
140.465012,-27.627981,-3276.2,3276.2
140.441276,-27.622995,-3047.6,3047.6
140.450197,-27.616713,-3016.2,3016.2
140.426513,-27.617636,-2938.1,2938.1
140.414741,-27.626608,-2956.7,2956.7
140.442847,-27.607766,-2905.9,2905.9
140.424763,-27.602504,-2824.5,2824.5
140.439725,-27.591074,-2814.0,2814.0
140.408029,-27.613630,-2829.9,2829.9
140.411020,-27.598786,-2762.1,2762.1
140.404781,-27.625651,-2869.9,2869.9
140.397451,-27.622927,-2786.6,2786.6
140.395730,-27.616277,-2727.4,2727.4
140.389050,-27.621564,-2748.4,2748.4
140.396047,-27.609291,-2696.1,2696.1
140.388315,-27.614205,-2680.3,2680.3
140.402275,-27.603805,-2729.9,2729.9
140.394682,-27.601402,-2640.9,2640.9
140.401867,-27.596075,-2683.8,2683.8
140.408670,-27.590537,-2715.2,2715.2
140.401005,-27.588348,-2641.5,2641.5
140.420902,-27.586342,-2751.5,2751.5
140.408713,-27.583154,-2676.6,2676.6
140.437388,-27.573842,-2791.3,2791.3
140.449171,-27.581245,-2823.3,2823.3
140.422618,-27.573158,-2747.7,2747.7
140.428415,-27.566522,-2795.3,2795.3
140.392954,-27.585963,-2487.3,2487.3
140.393829,-27.593680,-2568.5,2568.5
140.385872,-27.591312,-2437.1,2437.1
140.386731,-27.599018,-2550.3,2550.3
140.378843,-27.596704,-2477.2,2477.2
140.387614,-27.606695,-2634.6,2634.6
140.379677,-27.604397,-2646.1,2646.1
140.380470,-27.612029,-2706.6,2706.6
140.371848,-27.602161,-2624.4,2624.4
140.372663,-27.609867,-2732.5,2732.5
140.364878,-27.607695,-2676.8,2676.8
140.373475,-27.617540,-2760.3,2760.3
140.381243,-27.619620,-2765.2,2765.2
140.365703,-27.615437,-2668.7,2668.7
140.366556,-27.623156,-2743.7,2743.7
140.357912,-27.613279,-2594.1,2594.1
140.357094,-27.605478,-2636.5,2636.5
140.358748,-27.621056,-2614.9,2614.9
140.350888,-27.618844,-2523.1,2523.1
140.359641,-27.628810,-2781.9,2781.9
140.367464,-27.630856,-2902.7,2902.7
140.351726,-27.626656,-2660.6,2660.6
140.352659,-27.634446,-2843.0,2843.0
140.343679,-27.624296,-2506.2,2506.2
140.343044,-27.616453,-2474.7,2474.7
140.344587,-27.632156,-2703.7,2703.7
140.336125,-27.629608,-2489.5,2489.5
140.345592,-27.639980,-2833.7,2833.7
140.337493,-27.637485,-2677.2,2677.2
140.353627,-27.642220,-2942.9,2942.9
140.360612,-27.636526,-2932.0,2932.0
140.346552,-27.647792,-2899.6,2899.6
140.338394,-27.645325,-2757.0,2757.0
140.354542,-27.650047,-3015.1,3015.1
140.361687,-27.644212,-3020.1,3020.1
140.374303,-27.625228,-2856.6,2856.6
140.382006,-27.627364,-2841.2,2841.2
140.339486,-27.653197,-2861.2,2861.2
140.331003,-27.650602,-2732.6,2732.6
140.329949,-27.642410,-2589.4,2589.4
140.332471,-27.658578,-2822.9,2822.9
140.323901,-27.656016,-2714.7,2714.7
140.333989,-27.666400,-2949.3,2949.3
140.325493,-27.664012,-2831.9,2831.9
140.326929,-27.672003,-2990.3,2990.3
140.317008,-27.661343,-2745.0,2745.0
140.315628,-27.653645,-2666.5,2666.5
140.318539,-27.669528,-2865.5,2865.5
140.310069,-27.666886,-2749.3,2749.3
140.319970,-27.677690,-2982.1,2982.1
140.311668,-27.675191,-2825.4,2825.4
140.328309,-27.680016,-3111.0,3111.0
140.321358,-27.685875,-3099.1,3099.1
140.313082,-27.683428,-2982.7,2982.7
140.322772,-27.694115,-3245.0,3245.0
140.314450,-27.691698,-3170.9,3170.9
140.315838,-27.699999,-3304.0,3304.0
140.306202,-27.689181,-3076.7,3076.7
140.304874,-27.680926,-2856.5,2856.5
140.307502,-27.697506,-3264.6,3264.6
140.299242,-27.694937,-3176.5,3176.5
140.308809,-27.705862,-3339.9,3339.9
140.317683,-27.708780,-3383.1,3383.1
140.300400,-27.703319,-3285.3,3285.3
140.301549,-27.711726,-3303.6,3303.6
140.292124,-27.700693,-3162.1,3162.1
140.291094,-27.692336,-3045.6,3045.6
140.292978,-27.709153,-3215.1,3215.1
140.284834,-27.706400,-3101.5,3101.5
140.293938,-27.717575,-3308.6,3308.6
140.303128,-27.720596,-3356.8,3356.8
140.284739,-27.715140,-3232.2,3232.2
140.286366,-27.723025,-3338.7,3338.7
140.294386,-27.725644,-3371.2,3371.2
140.309665,-27.713725,-3360.5,3360.5
140.284055,-27.698027,-3015.7,3015.7
140.276080,-27.695332,-2891.8,2891.8
140.283052,-27.689715,-2935.4,2935.4
140.289989,-27.684100,-2867.9,2867.9
140.275054,-27.687058,-2826.4,2826.4
140.282024,-27.681538,-2815.3,2815.3
140.274081,-27.678921,-2767.8,2767.8
140.288885,-27.676077,-2759.8,2759.8
140.296786,-27.678491,-2772.6,2772.6
140.281082,-27.673540,-2761.9,2761.9
140.287938,-27.668399,-2718.5,2718.5
140.280364,-27.665668,-2725.5,2725.5
140.267058,-27.684350,-2749.1,2749.1
140.260044,-27.689710,-2715.8,2715.8
140.287816,-27.660734,-2681.7,2681.7
140.293999,-27.664064,-2696.5,2696.5
140.287503,-27.652795,-2633.8,2633.8
140.278985,-27.649879,-2527.1,2527.1
140.297298,-27.656103,-2698.9,2698.9
140.294670,-27.647792,-2587.0,2587.0
140.301427,-27.664688,-2703.1,2703.1
140.308170,-27.657947,-2701.1,2701.1
140.295427,-27.670689,-2707.2,2707.2
140.303399,-27.672770,-2725.2,2725.2
140.298042,-27.686638,-2958.8,2958.8
140.307328,-27.645203,-2516.2,2516.2
140.321517,-27.647687,-2614.2,2614.2
140.320933,-27.637986,-2421.3,2421.3
140.311304,-27.630684,-2416.8,2416.8
140.325223,-27.626661,-2381.2,2381.2
140.301341,-27.634915,-2438.7,2438.7
140.300541,-27.626685,-2683.7,2683.7
140.294693,-27.640213,-2502.5,2502.5
140.292920,-27.631820,-2630.8,2630.8
140.286532,-27.644869,-2523.1,2523.1
140.285496,-27.636894,-2566.3,2566.3
140.291521,-27.623555,-2667.6,2667.6
140.307690,-27.620910,-2736.6,2736.6
140.305658,-27.612629,-2759.3,2759.3
140.316088,-27.622138,-2640.0,2640.0
140.314059,-27.614951,-2749.0,2749.0
140.322229,-27.617241,-2730.7,2730.7
140.320498,-27.609445,-2764.1,2764.1
140.329357,-27.618260,-2481.4,2481.4
140.335521,-27.621611,-2417.4,2417.4
140.328233,-27.611577,-2734.1,2734.1
140.335558,-27.613880,-2450.6,2450.6
140.327064,-27.603953,-2762.3,2762.3
140.334768,-27.606288,-2568.6,2568.6
140.319176,-27.601579,-2791.5,2791.5
140.333827,-27.598484,-2773.3,2773.3
140.332916,-27.590572,-2804.8,2804.8
140.341576,-27.600855,-2604.7,2604.7
140.342402,-27.608666,-2516.3,2516.3
140.349322,-27.603195,-2635.8,2635.8
140.350120,-27.611026,-2566.4,2566.4
